,raw_time,hours,raw_o2,noise,smoothed,Raw Name,Position,Name
25,89045,24.73,33.0,3.0,32.48432023140066,A02,"[0, 2]",A02
26,92755,25.77,39.0,2.9,32.03094937645856,A02,"[0, 2]",A02
27,96464,26.8,36.1,3.0,31.838191787111988,A02,"[0, 2]",A02
28,100172,27.83,30.7,3.2,31.710712841111956,A02,"[0, 2]",A02
29,103879,28.86,,0.0,31.421715094570146,A02,"[0, 2]",A02
30,107587,29.89,31.3,3.2,31.499486405307756,A02,"[0, 2]",A02
31,111295,30.92,32.3,3.2,31.653552795456633,A02,"[0, 2]",A02
32,115004,31.95,32.5,3.2,31.65959070520516,A02,"[0, 2]",A02
33,118715,32.98,31.7,3.2,31.59982365503018,A02,"[0, 2]",A02
34,122422,34.01,30.4,3.1,31.635155039928907,A02,"[0, 2]",A02
35,126132,35.04,31.0,3.1,31.740958516194848,A02,"[0, 2]",A02
36,129840,36.07,31.5,3.1,31.94946331827765,A02,"[0, 2]",A02
37,133549,37.1,32.8,3.2,32.385181308696005,A02,"[0, 2]",A02
38,137260,38.13,33.5,3.2,32.943676599961954,A02,"[0, 2]",A02
39,140970,39.16,32.0,3.1,33.51268833300162,A02,"[0, 2]",A02
40,144681,40.19,35.7,3.2,34.04165626038684,A02,"[0, 2]",A02
41,148388,41.22,33.7,3.1,34.59299639513436,A02,"[0, 2]",A02
42,152100,42.25,35.4,3.0,35.233690081912805,A02,"[0, 2]",A02
43,155810,43.28,35.4,3.0,35.95356853013345,A02,"[0, 2]",A02
44,159521,44.31,36.5,3.0,36.716726620619475,A02,"[0, 2]",A02
45,163229,45.34,38.1,3.1,37.60118443149111,A02,"[0, 2]",A02
46,166939,46.37,38.0,2.6,38.58816280999196,A02,"[0, 2]",A02
47,170649,47.4,39.5,2.6,39.64760457835421,A02,"[0, 2]",A02
48,174356,48.43,40.6,2.7,40.71186139587644,A02,"[0, 2]",A02
49,178064,49.46,41.8,2.7,41.81533127264624,A02,"[0, 2]",A02
50,181773,50.49,43.7,2.6,42.88992644720353,A02,"[0, 2]",A02
51,185482,51.52,43.1,2.5,43.803187139202194,A02,"[0, 2]",A02
52,189190,52.55,46.4,2.6,44.53050107575176,A02,"[0, 2]",A02
53,192897,53.58,45.6,2.6,45.13013706602013,A02,"[0, 2]",A02
54,196608,54.61,45.5,2.5,45.635778096292526,A02,"[0, 2]",A02
55,200315,55.64,45.6,2.5,46.10361956184361,A02,"[0, 2]",A02
56,204025,56.67,46.3,2.5,46.70270901554225,A02,"[0, 2]",A02
57,207732,57.7,47.0,2.5,47.54000407145232,A02,"[0, 2]",A02
58,211440,58.73,47.2,2.5,48.52841523042102,A02,"[0, 2]",A02
59,215151,59.76,51.9,2.5,49.67293902830166,A02,"[0, 2]",A02
60,218860,60.79,50.6,2.5,50.9167867904305,A02,"[0, 2]",A02
61,222569,61.82,51.6,2.4,52.11459556356884,A02,"[0, 2]",A02
62,226277,62.85,54.3,2.5,53.12695075584544,A02,"[0, 2]",A02
63,229989,63.89,54.6,2.5,53.96002751182105,A02,"[0, 2]",A02
64,233697,64.92,51.3,2.4,54.70920340219772,A02,"[0, 2]",A02
65,237406,65.95,56.0,2.4,55.40611835244398,A02,"[0, 2]",A02
66,241115,66.98,56.2,2.5,56.00811572207242,A02,"[0, 2]",A02
67,244823,68.01,54.8,2.4,56.620885214216685,A02,"[0, 2]",A02
68,248531,69.04,59.1,2.5,56.62862777272062,A02,"[0, 2]",A02
69,252242,70.07,57.5,2.5,54.98214331194158,A02,"[0, 2]",A02
70,255951,71.1,59.2,2.5,53.08861827819881,A02,"[0, 2]",A02
71,259662,72.13,62.7,2.5,51.53871485221002,A02,"[0, 2]",A02
72,269162,74.77,48.0,3.8,49.60154870277919,A02,"[0, 2]",A02
73,272871,75.8,45.1,3.8,47.164517015706224,A02,"[0, 2]",A02
74,276579,76.83,45.4,3.8,45.70597111490738,A02,"[0, 2]",A02
75,280289,77.86,46.1,3.8,44.76182346491388,A02,"[0, 2]",A02
76,283999,78.89,43.8,3.9,43.79329545715089,A02,"[0, 2]",A02
77,287709,79.92,42.5,3.8,42.83604348538029,A02,"[0, 2]",A02
78,291418,80.95,41.8,3.8,41.922775174868946,A02,"[0, 2]",A02
79,295128,81.98,40.2,3.8,41.20137968711685,A02,"[0, 2]",A02
80,298836,83.01,40.2,3.8,40.816909354059305,A02,"[0, 2]",A02
81,302545,84.04,39.7,3.8,40.734206122782986,A02,"[0, 2]",A02
82,306253,85.07,40.4,3.8,40.91292065328603,A02,"[0, 2]",A02
83,309962,86.1,41.6,3.8,41.345157694529455,A02,"[0, 2]",A02
84,313672,87.13,41.9,3.8,41.99712335230406,A02,"[0, 2]",A02
85,317386,88.16,42.3,3.8,42.88695702245526,A02,"[0, 2]",A02
86,321102,89.2,43.6,3.8,43.977373487963135,A02,"[0, 2]",A02
87,324810,90.22,43.6,3.6,45.2927063381845,A02,"[0, 2]",A02
88,328519,91.26,47.5,3.6,46.753614171508524,A02,"[0, 2]",A02
89,332230,92.29,53.1,3.7,48.18604264472021,A02,"[0, 2]",A02
90,335935,93.32,50.0,3.6,49.46514092299804,A02,"[0, 2]",A02
91,339640,94.34,56.0,3.6,50.653346826504034,A02,"[0, 2]",A02
92,343346,95.37,52.8,3.6,51.59668141047936,A02,"[0, 2]",A02
93,347055,96.4,52.2,3.6,52.18971481064655,A02,"[0, 2]",A02
94,350759,97.43,52.4,3.7,52.527314947000534,A02,"[0, 2]",A02
95,354465,98.46,53.3,3.6,52.65554689219786,A02,"[0, 2]",A02
96,358172,99.49,52.2,3.6,52.637294711486945,A02,"[0, 2]",A02
97,361876,100.52,47.9,3.6,52.518061789876604,A02,"[0, 2]",A02
98,365583,101.55,53.5,3.6,52.38705699705171,A02,"[0, 2]",A02
99,369289,102.58,52.1,3.5,52.26121653450057,A02,"[0, 2]",A02
100,372993,103.61,51.1,3.6,52.053559850731155,A02,"[0, 2]",A02
101,376697,104.64,52.0,3.6,51.65638869917908,A02,"[0, 2]",A02
102,380404,105.67,54.1,3.6,51.252334561801256,A02,"[0, 2]",A02
103,384108,106.7,50.5,3.6,51.008559776144175,A02,"[0, 2]",A02
104,387814,107.73,50.1,3.6,50.78382633878057,A02,"[0, 2]",A02
105,391518,108.76,49.8,3.6,50.33601275392031,A02,"[0, 2]",A02
106,395223,109.78,51.4,3.6,49.85270026424296,A02,"[0, 2]",A02
107,398930,110.81,52.9,3.4,49.40285126617002,A02,"[0, 2]",A02
108,402633,111.84,47.4,3.4,48.96221020894272,A02,"[0, 2]",A02
1,37,0.01,33.8,2.9,35.806447017910735,A03,"[0, 3]",A03
2,3748,1.04,36.7,3.1,35.9916464208674,A03,"[0, 3]",A03
3,7460,2.07,36.4,3.1,36.145166222951076,A03,"[0, 3]",A03
4,11169,3.1,37.7,3.1,36.28344412133874,A03,"[0, 3]",A03
5,14879,4.13,36.3,3.1,36.39346828463582,A03,"[0, 3]",A03
6,18588,5.16,35.7,3.4,36.22319816779662,A03,"[0, 3]",A03
7,22295,6.19,36.9,3.2,36.021554020993946,A03,"[0, 3]",A03
8,26003,7.22,35.5,3.0,35.876936164506304,A03,"[0, 3]",A03
9,29712,8.25,34.5,3.2,35.8019873497872,A03,"[0, 3]",A03
10,33420,9.28,36.4,3.0,35.663263090042015,A03,"[0, 3]",A03
11,37129,10.31,35.7,3.0,35.3321174298323,A03,"[0, 3]",A03
12,40840,11.34,36.1,3.4,34.821007984091686,A03,"[0, 3]",A03
13,44546,12.37,35.2,3.4,34.10674422292608,A03,"[0, 3]",A03
14,48255,13.4,33.0,3.5,33.17206458994701,A03,"[0, 3]",A03
15,51965,14.43,31.4,3.4,32.115313354463126,A03,"[0, 3]",A03
16,55673,15.46,31.0,3.7,31.094218887654783,A03,"[0, 3]",A03
17,59383,16.5,29.8,3.8,30.34062815635567,A03,"[0, 3]",A03
18,63092,17.53,28.9,3.5,29.852106160465535,A03,"[0, 3]",A03
19,66801,18.56,28.9,3.5,29.508939933996327,A03,"[0, 3]",A03
20,70511,19.59,30.5,3.0,29.188048935509904,A03,"[0, 3]",A03
21,74217,20.62,29.2,2.9,28.879167866753164,A03,"[0, 3]",A03
22,77927,21.65,,0.0,28.502516816642125,A03,"[0, 3]",A03
23,81637,22.68,27.9,3.0,28.010143278223765,A03,"[0, 3]",A03
24,85346,23.71,28.1,2.9,27.454871566483263,A03,"[0, 3]",A03
25,89055,24.74,26.1,3.1,27.013791816557095,A03,"[0, 3]",A03
26,92765,25.77,25.7,3.1,26.811076022380806,A03,"[0, 3]",A03
27,96474,26.8,26.7,3.6,26.786127072044646,A03,"[0, 3]",A03
28,100182,27.83,26.5,3.7,26.934079086823786,A03,"[0, 3]",A03
29,103889,28.86,27.4,4.0,27.322034810089608,A03,"[0, 3]",A03
30,107596,29.89,27.9,4.1,27.84929152528848,A03,"[0, 3]",A03
31,111304,30.92,27.7,4.2,28.465265307154702,A03,"[0, 3]",A03
32,115013,31.95,29.4,4.1,29.158761876493926,A03,"[0, 3]",A03
33,118724,32.98,29.4,3.9,29.904212478558424,A03,"[0, 3]",A03
