,raw_time,hours,raw_o2,noise,smoothed,Raw Name,Position,Name
34,125663,34.91,48.0,5.4,45.86508592890584,A02,"[0, 0]",A02
35,129360,35.93,45.9,5.1,46.312934019292044,A02,"[0, 0]",A02
36,133060,36.96,45.4,5.2,46.70432640568903,A02,"[0, 0]",A02
37,136758,37.99,46.7,5.2,47.145541230145945,A02,"[0, 0]",A02
38,140455,39.02,47.7,5.3,47.914602820139315,A02,"[0, 0]",A02
39,144152,40.04,48.0,5.1,48.91427274664523,A02,"[0, 0]",A02
40,147850,41.07,50.4,4.9,49.70850727581086,A02,"[0, 0]",A02
41,151547,42.1,52.4,5.1,50.24576258416212,A02,"[0, 0]",A02
42,155247,43.12,53.6,4.8,50.751196643480036,A02,"[0, 0]",A02
43,158946,44.15,50.6,4.7,51.29486629786176,A02,"[0, 0]",A02
44,162645,45.18,49.4,4.4,51.66724998032539,A02,"[0, 0]",A02
45,166344,46.21,51.7,4.6,51.938041458626984,A02,"[0, 0]",A02
46,170041,47.23,52.8,4.4,52.39842982478378,A02,"[0, 0]",A02
47,173739,48.26,54.1,4.3,52.97898992033803,A02,"[0, 0]",A02
48,177435,49.29,52.5,4.3,53.532229968558774,A02,"[0, 0]",A02
49,181134,50.32,54.5,4.7,54.0697448277796,A02,"[0, 0]",A02
50,184832,51.34,54.4,4.7,54.67882412215935,A02,"[0, 0]",A02
51,188529,52.37,53.9,4.6,55.451032025009056,A02,"[0, 0]",A02
52,192227,53.4,56.5,4.5,56.331838121751986,A02,"[0, 0]",A02
53,195927,54.42,57.0,4.5,57.24495338062307,A02,"[0, 0]",A02
54,199627,55.45,60.1,4.4,58.24225348893687,A02,"[0, 0]",A02
55,203325,56.48,58.6,4.3,59.30627962703929,A02,"[0, 0]",A02
56,207023,57.51,60.2,4.4,60.327666391457626,A02,"[0, 0]",A02
57,210723,58.53,61.1,4.3,61.34682516360068,A02,"[0, 0]",A02
58,214422,59.56,62.6,4.2,62.428463028087045,A02,"[0, 0]",A02
59,218122,60.59,63.3,4.0,63.586974985998566,A02,"[0, 0]",A02
60,221820,61.62,64.8,4.1,64.72557898119318,A02,"[0, 0]",A02
61,225515,62.64,66.3,4.1,65.68368795654806,A02,"[0, 0]",A02
62,229214,63.67,66.8,4.3,66.39775434883208,A02,"[0, 0]",A02
63,238231,66.18,71.2,3.0,66.95902446164395,A02,"[0, 0]",A02
64,241928,67.2,68.5,3.1,67.32474715961638,A02,"[0, 0]",A02
65,245628,68.23,67.2,2.9,67.55284472917509,A02,"[0, 0]",A02
66,249325,69.26,68.3,2.6,67.6289298188725,A02,"[0, 0]",A02
67,253028,70.29,66.4,2.5,67.55230373550182,A02,"[0, 0]",A02
68,256731,71.31,68.1,2.6,67.46526540067978,A02,"[0, 0]",A02
69,260430,72.34,67.2,2.5,67.50735477959962,A02,"[0, 0]",A02
70,264129,73.37,67.4,2.6,67.67714389147339,A02,"[0, 0]",A02
71,267828,74.4,67.1,2.5,67.92042227468197,A02,"[0, 0]",A02
72,271529,75.42,68.3,2.6,68.24096635839409,A02,"[0, 0]",A02
73,275227,76.45,69.9,2.6,68.59467262255876,A02,"[0, 0]",A02
74,278927,77.48,67.2,2.5,68.9028754715732,A02,"[0, 0]",A02
75,282628,78.51,70.6,2.6,69.18553088399534,A02,"[0, 0]",A02
76,286326,79.54,69.6,2.5,69.4601674138023,A02,"[0, 0]",A02
77,290027,80.56,68.3,2.6,69.86252324773281,A02,"[0, 0]",A02
78,293726,81.59,70.1,2.5,70.52359132723029,A02,"[0, 0]",A02
79,297423,82.62,73.7,2.6,71.09369383125235,A02,"[0, 0]",A02
80,301121,83.64,,0.0,71.50421572775302,A02,"[0, 0]",A02
81,304821,84.67,73.1,2.6,71.937207025929,A02,"[0, 0]",A02
82,308520,85.7,73.3,2.5,72.27977203572905,A02,"[0, 0]",A02
83,312219,86.73,72.1,2.5,71.95473446463369,A02,"[0, 0]",A02
84,315916,87.75,70.7,2.7,71.42388056219465,A02,"[0, 0]",A02
85,319615,88.78,68.9,2.7,71.09796563282681,A02,"[0, 0]",A02
86,323313,89.81,71.3,2.8,70.96007509294466,A02,"[0, 0]",A02
87,327011,90.84,74.4,2.8,70.95207961626754,A02,"[0, 0]",A02
88,330710,91.86,70.1,2.8,71.11108655192744,A02,"[0, 0]",A02
89,334411,92.89,72.1,2.7,71.34801617814203,A02,"[0, 0]",A02
90,338111,93.92,71.1,2.7,71.6625382374259,A02,"[0, 0]",A02
91,341811,94.95,72.2,2.7,72.2006979720891,A02,"[0, 0]",A02
92,345511,95.98,71.1,2.7,72.73338015163438,A02,"[0, 0]",A02
93,349209,97.0,74.2,2.7,73.11808084402716,A02,"[0, 0]",A02
94,352908,98.03,76.2,2.7,73.50369664039512,A02,"[0, 0]",A02
95,356609,99.06,74.0,2.6,73.92006693479398,A02,"[0, 0]",A02
96,360310,100.09,73.7,2.7,74.28651373014412,A02,"[0, 0]",A02
97,364010,101.11,74.0,2.6,74.5411316508551,A02,"[0, 0]",A02
98,367712,102.14,74.8,2.7,74.78301646256803,A02,"[0, 0]",A02
99,371413,103.17,75.6,2.6,75.00978471845697,A02,"[0, 0]",A02
100,375112,104.2,76.3,2.7,75.08664233701732,A02,"[0, 0]",A02
101,378812,105.23,74.9,2.6,75.00679706879036,A02,"[0, 0]",A02
102,382515,106.25,71.4,2.5,74.91735341678097,A02,"[0, 0]",A02
103,386215,107.28,75.0,2.5,74.80639825278304,A02,"[0, 0]",A02
104,389914,108.31,72.5,2.5,74.67440505912526,A02,"[0, 0]",A02
105,393610,109.34,75.3,2.5,74.60021070147815,A02,"[0, 0]",A02
106,397309,110.36,75.1,2.5,74.5180893774057,A02,"[0, 0]",A02
107,401010,111.39,74.5,2.5,74.38307862697472,A02,"[0, 0]",A02
108,404708,112.42,74.7,2.5,74.33191187713729,A02,"[0, 0]",A02
109,408408,113.45,72.6,2.5,74.38932368691401,A02,"[0, 0]",A02
110,412105,114.47,72.8,2.5,74.85054786962459,A02,"[0, 0]",A02
111,415805,115.5,75.7,2.6,75.22774708685034,A02,"[0, 0]",A02
112,419505,116.53,71.1,2.5,75.61604173983065,A02,"[0, 0]",A02
113,423203,117.56,76.4,2.5,76.03767188285498,A02,"[0, 0]",A02
114,426901,118.58,76.6,2.5,76.49026881750743,A02,"[0, 0]",A02
1,28,0.01,19.1,7.0,41.911180931018265,A02,"[0, 1]",A02
2,7374,2.05,42.1,6.1,42.39045729946376,A02,"[0, 1]",A02
3,11066,3.07,41.0,6.5,42.83881571728872,A02,"[0, 1]",A02
4,14761,4.1,44.8,6.4,43.258009693716716,A02,"[0, 1]",A02
5,18459,5.13,43.9,6.4,43.673071590145724,A02,"[0, 1]",A02
6,22156,6.15,44.6,6.5,44.11259492956995,A02,"[0, 1]",A02
7,25852,7.18,43.5,12.5,44.353605356321225,A02,"[0, 1]",A02
8,29549,8.21,45.0,6.3,44.50641848410265,A02,"[0, 1]",A02
9,33243,9.23,44.5,6.0,44.71761927602148,A02,"[0, 1]",A02
10,36936,10.26,44.7,5.9,44.93523974456348,A02,"[0, 1]",A02
11,40634,11.29,45.1,5.8,45.11498965382267,A02,"[0, 1]",A02
12,44328,12.31,46.7,6.0,45.17952004717595,A02,"[0, 1]",A02
13,48023,13.34,44.8,6.1,45.228192395540006,A02,"[0, 1]",A02
14,51713,14.36,46.2,6.2,45.174675929022115,A02,"[0, 1]",A02
15,55407,15.39,43.8,6.3,44.93981120555749,A02,"[0, 1]",A02
16,59101,16.42,45.7,6.4,44.70824650996085,A02,"[0, 1]",A02
17,62800,17.44,19.4,1.6,44.53799045640906,A02,"[0, 1]",A02
18,66500,18.47,43.3,6.2,44.34352363472438,A02,"[0, 1]",A02
19,70195,19.5,44.6,6.0,44.1305478448034,A02,"[0, 1]",A02
20,73893,20.53,44.4,6.0,43.85583945169535,A02,"[0, 1]",A02
21,77593,21.55,43.6,6.0,43.55287009311721,A02,"[0, 1]",A02
22,81292,22.58,43.2,6.1,42.94534387350453,A02,"[0, 1]",A02
23,84990,23.61,42.7,6.3,41.62420593944301,A02,"[0, 1]",A02
24,88689,24.64,42.0,6.5,40.103858144904194,A02,"[0, 1]",A02
25,92387,25.66,35.6,6.4,38.79723585165761,A02,"[0, 1]",A02
26,96086,26.69,35.9,6.5,37.55555993214056,A02,"[0, 1]",A02
27,99783,27.72,34.5,6.1,36.22186497613298,A02,"[0, 1]",A02
28,103482,28.74,35.0,6.9,35.416603922135955,A02,"[0, 1]",A02
29,107181,29.77,34.9,7.1,35.47279969794598,A02,"[0, 1]",A02
30,110880,30.8,36.6,6.6,35.88769671007973,A02,"[0, 1]",A02
31,114577,31.83,34.4,6.4,36.506705244074205,A02,"[0, 1]",A02
32,118275,32.85,36.6,6.8,37.11260305679254,A02,"[0, 1]",A02
33,121973,33.88,38.3,6.8,37.61518835494366,A02,"[0, 1]",A02
34,125672,34.91,39.9,7.5,38.06734119125353,A02,"[0, 1]",A02
35,129370,35.94,38.7,7.2,38.44921147689076,A02,"[0, 1]",A02
36,133070,36.96,38.2,7.1,38.69133299962582,A02,"[0, 1]",A02
37,136768,37.99,39.1,6.3,38.869702810136104,A02,"[0, 1]",A02
38,140465,39.02,38.4,6.4,39.17590894297017,A02,"[0, 1]",A02
39,144162,40.04,38.9,6.7,39.53954866515434,A02,"[0, 1]",A02
40,147860,41.07,42.5,6.5,39.977951438037984,A02,"[0, 1]",A02
41,151557,42.1,41.0,6.9,40.5000533268444,A02,"[0, 1]",A02
42,155257,43.13,39.9,7.2,41.101941234433646,A02,"[0, 1]",A02
43,158955,44.15,41.8,7.4,41.77085258137987,A02,"[0, 1]",A02
44,162655,45.18,42.5,7.3,42.56524994502726,A02,"[0, 1]",A02
45,166353,46.21,42.0,6.8,43.518651413945335,A02,"[0, 1]",A02
46,170050,47.24,44.8,6.9,44.60494637126419,A02,"[0, 1]",A02
47,173748,48.26,46.1,6.7,45.73681393912022,A02,"[0, 1]",A02
48,177445,49.29,46.5,6.4,46.87945205426598,A02,"[0, 1]",A02
49,181144,50.32,48.7,6.0,47.91422096856109,A02,"[0, 1]",A02
50,184842,51.34,49.1,5.7,48.69641060364018,A02,"[0, 1]",A02
51,188539,52.37,50.0,5.5,49.29466451458644,A02,"[0, 1]",A02
52,192236,53.4,50.4,5.6,49.79067784229381,A02,"[0, 1]",A02
53,195937,54.43,49.1,5.8,50.1839774603974,A02,"[0, 1]",A02
54,199636,55.45,50.4,6.7,50.518574274117256,A02,"[0, 1]",A02
55,203335,56.48,50.8,6.7,50.9593970977387,A02,"[0, 1]",A02
56,207033,57.51,51.8,6.9,51.53793617832104,A02,"[0, 1]",A02
57,210733,58.54,50.5,6.9,52.194879432820755,A02,"[0, 1]",A02
58,214431,59.56,53.9,7.4,52.845762785653044,A02,"[0, 1]",A02
59,218132,60.59,53.5,7.0,52.78449451403172,A02,"[0, 1]",A02
60,221830,61.62,53.8,7.3,51.54421165618848,A02,"[0, 1]",A02
61,225524,62.65,54.2,7.3,50.37663968300986,A02,"[0, 1]",A02
62,229224,63.67,55.4,7.6,49.015535561481975,A02,"[0, 1]",A02
63,238241,66.18,47.5,7.1,47.46159356518585,A02,"[0, 1]",A02
64,241938,67.2,45.5,6.1,45.71439002936807,A02,"[0, 1]",A02
65,245637,68.23,43.3,6.3,44.42588345085142,A02,"[0, 1]",A02
66,249335,69.26,43.2,6.4,43.515235285209194,A02,"[0, 1]",A02
67,253038,70.29,40.7,6.9,42.81310630914212,A02,"[0, 1]",A02
68,256740,71.32,42.7,7.6,42.32793794221991,A02,"[0, 1]",A02
69,260439,72.34,41.1,7.6,42.054377668030604,A02,"[0, 1]",A02
70,264138,73.37,42.2,7.3,41.902020814073445,A02,"[0, 1]",A02
71,267838,74.4,42.0,7.7,41.91768783399141,A02,"[0, 1]",A02
72,271539,75.43,41.7,7.8,42.14270398615167,A02,"[0, 1]",A02
73,275237,76.45,41.3,7.1,42.58187400418301,A02,"[0, 1]",A02
74,278937,77.48,42.6,7.2,43.37336122912742,A02,"[0, 1]",A02
75,282637,78.51,44.0,6.7,44.94471058742368,A02,"[0, 1]",A02
76,286335,79.54,45.7,6.1,46.96494632339925,A02,"[0, 1]",A02
77,290037,80.57,53.4,5.4,48.9560849423684,A02,"[0, 1]",A02
78,293735,81.59,52.3,5.5,50.91420921647753,A02,"[0, 1]",A02
79,297432,82.62,55.0,5.6,52.92389504372267,A02,"[0, 1]",A02
80,301130,83.65,54.9,5.9,54.6788203777428,A02,"[0, 1]",A02
81,304831,84.68,55.6,6.0,55.721947111296224,A02,"[0, 1]",A02
82,308530,85.7,57.3,6.4,56.25779743938796,A02,"[0, 1]",A02
83,312229,86.73,57.0,7.0,56.44712574178452,A02,"[0, 1]",A02
84,315925,87.76,58.5,7.3,56.398771330614,A02,"[0, 1]",A02
85,319624,88.78,56.4,7.5,56.13782244007329,A02,"[0, 1]",A02
86,323322,89.81,55.8,7.7,55.69146372459195,A02,"[0, 1]",A02
87,327021,90.84,54.8,7.6,55.17504931657802,A02,"[0, 1]",A02
88,330719,91.87,53.6,7.7,54.6666378193948,A02,"[0, 1]",A02
89,334420,92.89,54.6,8.1,54.22913755146397,A02,"[0, 1]",A02
90,338120,93.92,54.0,8.2,53.92136716592483,A02,"[0, 1]",A02
91,341820,94.95,53.6,8.2,53.74655823279949,A02,"[0, 1]",A02
92,345520,95.98,53.0,8.2,53.64332806159786,A02,"[0, 1]",A02
93,349219,97.01,53.6,8.4,53.6076774797964,A02,"[0, 1]",A02
94,352918,98.03,53.7,8.3,53.62895041834465,A02,"[0, 1]",A02
95,356619,99.06,53.2,7.9,53.640525871863076,A02,"[0, 1]",A02
96,360320,100.09,54.9,8.3,53.63871981008751,A02,"[0, 1]",A02
97,364020,101.12,53.8,8.3,53.61699803000593,A02,"[0, 1]",A02
98,367722,102.14,52.8,8.6,53.53278215332685,A02,"[0, 1]",A02
99,371422,103.17,53.6,8.3,53.37709356908174,A02,"[0, 1]",A02
100,375122,104.2,53.6,8.4,53.21980931518195,A02,"[0, 1]",A02
101,378822,105.23,52.8,8.4,53.10396206594333,A02,"[0, 1]",A02
102,382525,106.26,52.4,8.5,53.03923681295448,A02,"[0, 1]",A02
103,386224,107.28,54.0,9.0,53.036334527844396,A02,"[0, 1]",A02
104,389924,108.31,51.9,9.3,53.12539081266812,A02,"[0, 1]",A02
105,393620,109.34,53.0,9.3,53.340192482279825,A02,"[0, 1]",A02
106,397318,110.37,54.0,9.3,53.62196795866514,A02,"[0, 1]",A02
107,401019,111.39,53.4,9.7,53.88740581795659,A02,"[0, 1]",A02
108,404718,112.42,54.8,9.1,54.155315564403494,A02,"[0, 1]",A02
109,408418,113.45,55.2,8.9,54.43119192208885,A02,"[0, 1]",A02
110,412115,114.48,53.7,7.8,54.6915497111142,A02,"[0, 1]",A02
111,415814,115.5,54.5,8.3,54.91647732522443,A02,"[0, 1]",A02
112,419514,116.53,55.6,8.2,55.13389513608026,A02,"[0, 1]",A02
113,423212,117.56,55.6,8.4,55.35578975677411,A02,"[0, 1]",A02
114,426910,118.59,55.4,8.5,55.58296295134917,A02,"[0, 1]",A02
1,47,0.01,10.7,6.9,25.899569235163383,A02,"[0, 2]",A02
2,7384,2.05,29.0,6.2,27.212753299488032,A02,"[0, 2]",A02
3,11076,3.08,26.6,6.3,28.52073592208975,A02,"[0, 2]",A02
4,14770,4.1,28.0,6.2,29.77456175719026,A02,"[0, 2]",A02
5,18468,5.13,32.2,6.0,30.951067909352698,A02,"[0, 2]",A02
6,22166,6.16,34.6,5.9,32.13944274593397,A02,"[0, 2]",A02
7,25862,7.18,34.9,5.8,33.214066780298495,A02,"[0, 2]",A02
8,29559,8.21,32.6,5.4,33.94883747674286,A02,"[0, 2]",A02
9,33253,9.24,34.6,5.5,34.08789344637744,A02,"[0, 2]",A02
10,36946,10.26,35.4,5.5,33.823495958130295,A02,"[0, 2]",A02
11,40644,11.29,34.2,5.5,33.50095493203931,A02,"[0, 2]",A02
12,44337,12.32,32.7,5.5,33.10758992887809,A02,"[0, 2]",A02
13,48032,13.34,31.2,5.4,32.34421393478162,A02,"[0, 2]",A02
14,51722,14.37,33.0,5.4,31.153377133834816,A02,"[0, 2]",A02
15,55417,15.39,32.0,5.6,29.705882397561382,A02,"[0, 2]",A02
16,59110,16.42,29.2,5.5,28.1613175569058,A02,"[0, 2]",A02
17,62810,17.45,25.1,5.6,26.598904571546687,A02,"[0, 2]",A02
18,66510,18.48,21.5,5.7,25.077587862328112,A02,"[0, 2]",A02
19,70205,19.5,23.2,5.5,23.787018417203107,A02,"[0, 2]",A02
20,73903,20.53,21.4,5.6,22.859668436632,A02,"[0, 2]",A02
21,77603,21.56,24.1,5.5,22.362343059934894,A02,"[0, 2]",A02
22,81302,22.58,21.4,5.5,22.25612232965841,A02,"[0, 2]",A02
23,85000,23.61,22.3,5.5,22.285013140510745,A02,"[0, 2]",A02
24,88699,24.64,20.4,5.6,22.368542856811263,A02,"[0, 2]",A02
25,92397,25.67,23.6,5.6,22.51342579466902,A02,"[0, 2]",A02
26,96096,26.69,22.8,5.7,22.7447379194357,A02,"[0, 2]",A02
27,99793,27.72,22.7,5.6,22.953416376731838,A02,"[0, 2]",A02
28,103491,28.75,24.1,5.6,23.118883234165086,A02,"[0, 2]",A02
29,107191,29.78,23.1,5.5,23.276628443993427,A02,"[0, 2]",A02
30,110889,30.8,22.3,5.4,23.563114599816807,A02,"[0, 2]",A02
31,114587,31.83,23.8,5.4,23.93592997077686,A02,"[0, 2]",A02
32,118285,32.86,23.8,5.4,24.30420196106589,A02,"[0, 2]",A02
33,121983,33.88,25.7,5.4,24.739601642922768,A02,"[0, 2]",A02
34,125682,34.91,26.1,5.4,25.279626632207254,A02,"[0, 2]",A02
35,129379,35.94,24.8,5.5,25.82827566952154,A02,"[0, 2]",A02
36,133079,36.97,25.5,5.4,26.338097297068792,A02,"[0, 2]",A02
37,136777,37.99,27.6,5.4,26.750660373290472,A02,"[0, 2]",A02
38,140475,39.02,,0.3,27.167296324013886,A02,"[0, 2]",A02
39,144171,40.05,28.3,5.2,27.612718825170777,A02,"[0, 2]",A02
40,147870,41.08,27.6,5.3,28.00994121945231,A02,"[0, 2]",A02
41,151566,42.1,28.6,5.3,28.280355393956782,A02,"[0, 2]",A02
42,155266,43.13,27.7,5.3,28.57980327136347,A02,"[0, 2]",A02
43,158965,44.16,28.9,5.3,29.009993564104565,A02,"[0, 2]",A02
44,162665,45.18,29.6,5.3,29.560972885806876,A02,"[0, 2]",A02
45,166363,46.21,29.6,5.3,30.102792979651745,A02,"[0, 2]",A02
46,170060,47.24,31.1,5.4,30.649300593470898,A02,"[0, 2]",A02
47,173758,48.27,32.5,5.4,31.290702997358697,A02,"[0, 2]",A02
48,177454,49.29,30.4,5.3,31.981626326011018,A02,"[0, 2]",A02
49,181154,50.32,31.7,5.2,32.64256826363837,A02,"[0, 2]",A02
50,184851,51.35,34.6,5.2,33.31295793875358,A02,"[0, 2]",A02
51,188548,52.37,34.1,5.1,34.08152147896548,A02,"[0, 2]",A02
52,192246,53.4,34.2,5.1,34.90394010078549,A02,"[0, 2]",A02
53,195946,54.43,36.3,5.2,35.64260177929205,A02,"[0, 2]",A02
54,199646,55.46,36.5,5.1,36.39455442708908,A02,"[0, 2]",A02
55,203344,56.48,36.8,5.1,37.21541955309172,A02,"[0, 2]",A02
56,207042,57.51,37.1,5.1,38.029943784493774,A02,"[0, 2]",A02
57,210742,58.54,40.2,5.0,38.813774776984545,A02,"[0, 2]",A02
58,214441,59.57,39.4,5.0,39.645165073140404,A02,"[0, 2]",A02
59,218141,60.59,40.4,4.9,39.79829246258168,A02,"[0, 2]",A02
60,221839,61.62,41.3,5.0,38.33249678437262,A02,"[0, 2]",A02
61,225534,62.65,41.3,4.9,36.66997053595683,A02,"[0, 2]",A02
62,229233,63.68,44.1,4.9,35.05951997099153,A02,"[0, 2]",A02
63,238250,66.18,32.4,4.0,33.2101743011201,A02,"[0, 2]",A02
64,241947,67.21,29.8,4.1,30.977556490907332,A02,"[0, 2]",A02
65,245647,68.24,29.1,4.2,29.402542053472917,A02,"[0, 2]",A02
66,249344,69.26,27.4,4.5,28.696174580456862,A02,"[0, 2]",A02
67,253048,70.29,26.9,4.5,28.39120607307145,A02,"[0, 2]",A02
68,256750,71.32,28.1,4.8,28.349646806258793,A02,"[0, 2]",A02
69,260449,72.35,28.5,4.8,28.495540473529957,A02,"[0, 2]",A02
70,264148,73.37,29.8,4.8,28.79572986155738,A02,"[0, 2]",A02
71,267847,74.4,29.3,4.6,29.142900006122623,A02,"[0, 2]",A02
72,271548,75.43,28.4,4.5,29.958857551645462,A02,"[0, 2]",A02
73,275246,76.46,29.8,4.7,32.16587138985714,A02,"[0, 2]",A02
74,278946,77.48,30.7,4.7,34.85568807506745,A02,"[0, 2]",A02
75,282647,78.51,31.6,4.6,37.567232038914135,A02,"[0, 2]",A02
76,286345,79.54,41.5,4.2,40.48019023933931,A02,"[0, 2]",A02
77,290046,80.57,46.3,4.4,43.66392351089234,A02,"[0, 2]",A02
78,293745,81.6,47.0,4.4,46.18898474030718,A02,"[0, 2]",A02
79,297442,82.62,48.7,3.8,47.646485639026515,A02,"[0, 2]",A02
80,301140,83.65,49.9,3.3,48.62382389274491,A02,"[0, 2]",A02
81,304840,84.68,48.3,3.3,49.21334532698534,A02,"[0, 2]",A02
82,308540,85.71,50.8,3.0,49.5346823063792,A02,"[0, 2]",A02
83,312238,86.73,49.3,2.9,49.687541728939244,A02,"[0, 2]",A02
84,315935,87.76,50.0,3.2,49.78382829944789,A02,"[0, 2]",A02
85,319634,88.79,50.3,3.2,49.77723113146504,A02,"[0, 2]",A02
86,323332,89.81,48.8,3.2,49.49255541219781,A02,"[0, 2]",A02
87,327030,90.84,51.1,3.6,49.02566680810836,A02,"[0, 2]",A02
88,330729,91.87,49.4,3.8,48.4643160306863,A02,"[0, 2]",A02
89,334430,92.9,46.7,3.9,47.77544848868827,A02,"[0, 2]",A02
90,338130,93.92,46.6,4.0,46.9860671207988,A02,"[0, 2]",A02
91,341830,94.95,46.9,3.8,46.206556614031314,A02,"[0, 2]",A02
92,345530,95.98,44.6,4.1,45.58804478408734,A02,"[0, 2]",A02
93,349228,97.01,44.6,4.1,45.094333064609465,A02,"[0, 2]",A02
94,352928,98.04,45.2,4.5,44.71046380603065,A02,"[0, 2]",A02
95,356628,99.06,44.4,4.4,44.52168406446255,A02,"[0, 2]",A02
96,360329,100.09,43.1,4.3,44.55144385409202,A02,"[0, 2]",A02
97,364030,101.12,44.6,4.3,44.623267510980654,A02,"[0, 2]",A02
98,367732,102.15,44.7,4.2,44.76175125545594,A02,"[0, 2]",A02
99,371432,103.18,46.1,4.0,45.12497925228693,A02,"[0, 2]",A02
100,375131,104.2,44.5,4.1,45.704119687421304,A02,"[0, 2]",A02
101,378831,105.23,45.2,4.0,46.36724504756718,A02,"[0, 2]",A02
102,382534,106.26,47.2,3.9,47.06374499168071,A02,"[0, 2]",A02
103,386234,107.29,48.2,4.0,47.74709179165761,A02,"[0, 2]",A02
104,389933,108.31,49.3,3.8,48.29673108280883,A02,"[0, 2]",A02
105,393629,109.34,49.7,4.1,48.602020401583424,A02,"[0, 2]",A02
106,397328,110.37,49.2,3.9,48.70971899703101,A02,"[0, 2]",A02
107,401029,111.4,45.3,3.8,48.70795676097107,A02,"[0, 2]",A02
108,404728,112.42,49.1,3.7,48.774410288343894,A02,"[0, 2]",A02
109,408428,113.45,48.4,3.7,48.99374139772721,A02,"[0, 2]",A02
110,412125,114.48,47.9,3.8,49.40836693289468,A02,"[0, 2]",A02
111,415824,115.51,51.8,3.9,49.788453975844,A02,"[0, 2]",A02
112,419524,116.53,50.7,3.9,50.1930855331496,A02,"[0, 2]",A02
113,423222,117.56,50.5,4.0,50.61068688653469,A02,"[0, 2]",A02
114,426920,118.59,50.5,3.7,51.02449729269175,A02,"[0, 2]",A02
1,67,0.02,,0.0,0.0,A03,"[0, 3]",A03
2,7394,2.05,,0.0,0.0,A03,"[0, 3]",A03
3,11085,3.08,,0.0,0.0,A03,"[0, 3]",A03
4,14780,4.11,,0.0,0.0,A03,"[0, 3]",A03
5,18478,5.13,,0.0,0.0,A03,"[0, 3]",A03
6,22175,6.16,,0.0,0.0,A03,"[0, 3]",A03
7,25872,7.19,,0.0,0.0,A03,"[0, 3]",A03
8,29569,8.21,,0.0,0.0,A03,"[0, 3]",A03
9,33262,9.24,,0.0,0.0,A03,"[0, 3]",A03
10,36956,10.27,,0.0,0.0,A03,"[0, 3]",A03
11,40654,11.29,,0.0,0.0,A03,"[0, 3]",A03
12,44347,12.32,,0.0,0.0,A03,"[0, 3]",A03
13,48042,13.34,,0.0,0.0,A03,"[0, 3]",A03
14,51732,14.37,,0.0,0.0,A03,"[0, 3]",A03
15,55426,15.4,,0.0,0.0,A03,"[0, 3]",A03
16,59120,16.42,,0.0,0.0,A03,"[0, 3]",A03
17,62820,17.45,,0.0,0.0,A03,"[0, 3]",A03
18,66520,18.48,,0.0,0.0,A03,"[0, 3]",A03
19,70214,19.5,,0.0,0.0,A03,"[0, 3]",A03
